content|hash
[Skill – Weapon: Moment of the Half Giant obtained!]|4d46dbc63cf6a139235d592c424a061b5c15fdea
[Skill – When She Drew Her Blade: Time Fled Her learned.]|fa5f9cff4cd8bc6762ed2cbffe31e5176d2651f8
[Skill – Winter Growth Lost.]|140c98a40a112e538e312146b6622469cddd71dd
[Skill – Wondrous Fare Learned.]|049d8b3cf9f5aa8400da7fc67cc48c0955bd128c
[Skill — Advanced Golem Shaping obtained!]|4a0eb567772a14c601be26787e912740df65ce3f
[Skill — Advanced Organ Transplant obtained!]|a9e0afcf4a135b39a292fc2d41ffba78b11df44e
[Skill — Arcane Discovery (Weekly) obtained!]|743c93bb0097a0c8fb89f57c97f529f4fc9b3eff
[Skill — Aura of Protection obtained!]|0b4c760607d2f0d199b616397ff284d503359cf4
[Skill — Chaos Theory (Low-Risk) obtained!]|effcb85d30188bbd104c920f0b1e18dbbb837c71
[Skill — Create Lifeglass obtained!]|9d14ffa8f35e6993a18abfdbbb82ca55bd0e712d
[Skill — Dexterity of Thought obtained!]|1d569dce44e8c5092fee78d0d6e6664876cc3d98
[Skill — Directional Sound obtained!]|7d56be55051094fb8f930f5b2e7c3e1621fd9a3b
[Skill — Enhanced Telekinesis obtained!]|a1511b26232327a14dc0ca3689c164fe876772e9
[Skill — Enhanced Telepathy obtained!]|214af95ede579a32ca2c2a7b2bbd34130d42fa5f
[Skill — Enraging Taunt obtained!]|0d2767c65b15e86d00ce12ff8b8a941cdbfccd60
[Skill — Feel the Rhythm obtained!]|249d52521c96bcb1cc8ba880183e73280d0c0e67
[Skill — From Witchcraft, Sorcery Ariseth obtained!]|90c484d784d0ffc9c021c4db328d5e16464e7e21
[Skill — Greater Illusion (Door) obtained!]|09fa47c3ce21344a83357c58810c1cbdf8ccfd50
[Skill — Greater Resistance: Mental obtained!]|8dd4bc0e22f6301d59228e586cb2a02f643453b9
[Skill — Hat Trick (Minor Arcana) obtained!]|aa7c5e9c95a415449a6cf613a930b0bf4ebe2eb4
[Skill — Hidden Door obtained!]|50df75f7f7c98fa509c5ec5e42604d8ebe00ffa0
[Skill — I Have Seen It Die obtained!]|2947f4b315324e0fe820e85a98798b9ae97bd294
[Skill — Immunity: Fear obtained!]|44b5e8a7174567ab4eb4cde32bbb1d946023c735
[Skill — Incredible Leap obtained!]|4ca7060952020835ac18c1b277d9aeb59ec95839
[Skill — Inn: Door of Portals (500 Miles) obtained!]|c0e8868f61f4ff7be3afae76ea5fdba8951da83a
[Skill — Legacy: Find the Dragon’s Grave obtained!]|4ce9bd167a3573dbc4f58443116c46bfa8c05945
[Skill — Mithril Caltrops obtained!]|9405b409799b454f130ead9b54bb03e8b6a4d2de
[Skill — My Mana Runs Thick as Blood obtained!]|28a6f5aee6569efef3ded37ebbc7b224aec22f91
[Skill — My Oath Binds You Like My Conviction obtained!]|707a7ab563dcf7f2740a7e51cfb8972db4c3bb7e
[Skill — Name of Dragons: Yderigrisel]|1f56c620bcef6d034c02dba2964a7e40b5b39026
[Skill — Negate Spell obtained!]|78cc58a913b92b3aa5645171bc61e3422ab224d4
[Skill — Song: Ballad of Battle (Redfangs) obtained!]|0f1c7c925bda5575ad480bdc83310e343bf79308
[Skill — Spell Reflection Barrier (Lesser) obtained]|0ef141c2976196f8c778246c602a3b839fed09f9
[Skill — Spell Refraction obtained!]|cca647cf9dcaed6271b5f426b6254aff45d85b9b
[Skill — Sword and Shield Art: The Knight Charged With Wings of Steel obtained!]|52fd69e50c371f0921a551e7637b4e03625dec4d
[Skill — Tidal Jab obtained!]|e9c1415dba3fa92dbb0b01e19af317c4ed2c5f21
[Skill — Trap: Masterful Concealment obtained!]|fa125d4888656f99c7ed9b9962be106c020f8a7c
[Skill — Walk Out of Trouble obtained!]|283dc89907bbcf8cc28c3f0ce42b018ecdd93513
[Skill —]|e4ee5e077de014f2141ce79c20ebcaa13fc13e79
[Skill Change – Armored Blow → Full Armor Onslaught!]|5ced17ed166bb14695e170186cef5c594d19246a
[Skill Change – Aura of Command → Aura of the Emissary obtained!]|0cf7b4b52ad490ec615c37919ab209f40bc87a63
[Skill Change – Basic Cooking → Seafood Cooking obtained!]|6ca1049c6bd1f3ef4628ff6a11ed3f31b17209cb
[Skill Change – Brute’s Swing → Knight’s Riposte!]|8cff5bc1c45f3f1f3512d73d555c8fcc00c5de8c
[Skill Change – Dark Aura → Aura of Midnight!]|8824dde802b271177e4c9e10f109d0a922e09cda
[Skill Change – Huge Chomp → Yawning Bite!]|1a58bbffd3870b889471f49286f268efadffabfc
[Skill Change – Inn: Grand Theatre → Inn: The World’s Eye Theatre!]|d059779410ed4eb909fcb2f18cf0c6d7db463e40
[Skill Change – Keen Eyes → Eagle Eyes!]|dc723f4f3c0d6dfa547a41dd5fef2ec7ae923c6b
[Skill Change – Memory of a Hundred Lifetimes → Memory of a Thousand Lifetimes!]|7161c2e606e94651bb1f4182b09d3161909070ee
[Skill Change – Power Strike → Minotaur Punch!]|9d6f0f49e0483afccc2f0844aa77563460dca9b9
[Skill Change – Power Strike → Mirage Cut!]|ad965abce01f8207c554388420c0aa28d3160982
[Skill Change – Quick Step → Flash Step!]|375b5993fb4af9328854f3b35d82320d156351a1
[Skill Change – Royal Slap → Ghost’s Hand!]|04032d162086644591711ed6e0e43cffc44e1c59
[Skill Change – Ten-foot Strike → Twenty-foot Strike!]|d20cd914286ba1990845109f627e2d198abcc57c
[Skill Change – Wild Affinity → Peace of the Wild!]|671b84d5f84ee5c219628302486467f7fad82cf3
[Skill Change — Pitfall Trap → Pit of Many Deaths obtained!]|738fb941dbc1392650be430754440b4eb92f772f
[Skill Change — Prepared Signal → Plotter’s Network obtained!]|ab2acca6ad4409a696f4b85301cc03c2c0c0bcb4
[Skill Consolidation: Deft Hand removed!]|7659e575e2784456bfd7b263236bec967967c0b5
[Skill Refused. Skill Canceled. Level Up Cancelled.]|4377e23a79dba5736371d55771444e8d4edf7d15
[Skill School – Silver Illusion (Sword School) acquired!]|3130ee4556bdb75a41b5bee38af25651adf5be45
[Skill—]|b61ada79aac42a918afacc64e317d04c8b221229
[Skill: Bleed Cuts obtained!]|cb47b66107054bfec5531243113ec064ea90c90b
[Skill: Copy Weapon Art obtained!]|92c56db9b3bc679278478105ce28fccba3deef9b
[Skill: Doubled Range obtained!]|5d4162fa092a5fd938b0f65cec6ef79afe66e9e8
[Skill: Eagle Eyes obtained!]|669d0e57274c23100f5863589249d00522c2f99f
[Skill: Runner’s—]|5231d4d2ce04e10c6330e080730c5b9b0e2d9771
[Skill: Sharper Edge obtained!]|955e5c3febf3f361b90aed47d8fa60056959692c
[Skillbreaker Palm]|7e49941fd69d99cc15efcbf495b8bf3a478f48f9
[Skills Enabled]|fc1bc1ef3fff4dfa8d852d3fb9d7752665b6d92a
[Skills]|39a8c1b89947f270bc9dcec980779ec90bf4519e
[Skirmisher Level 28 obtained!]|0f1add69fd1dc9c88f88c8b361a60dbe4b80a8c2
[Skirmisher’s Onslaught]|077ccfa92c644d3259342c7ceca1a187f3783d52
[Skirmisher]|81e7b12a04131c3403d7d6c2fd54ca7648399f4f
[Skirmishers]|77217b88751e828665995cfaeb53dc18b5ed6aac
[Skulker]|efa6e165b7b5428ab687df995a868dd90ab6ddbf
[Sky Rider]|91aae44e0349337cb767eaa14768edcbab3a596c
[Sky Strikeleader]|1301a0476f58578c2904fe3fe2ce4ac148ebd34a
[Sky’s Blessing]|3717bffe3f02cb5415f4a6f8a070628a869fc38f
[Skyrider of Ger]|19f80ebcce81cd9256b6d6ae6fb19a1a15e03528
[Skysword Master]|bb2a96917bd87a619879b457600aa6f5f3232fa7
[Slacker]|817e3df91a3612a28bef23396c79dc63b4f62134
[Slam Kick]|da8b3b3efd4688d02bda6acc110f3cb2e1ee8fdd
[Slash the Sky]|a96dd6872ee682124be6de3db8ae34edc96f3cea
[Slash: Delayed Explosion]|668a83b68265669da4f7fb01450864a3364404ec
[Slashy Storm]|2ad8b4cba3a783178d4a3f69aba174feb35cad10
[Slaughterer]|7fe5240d8882b33088f0e76c40ee206c2b07e435
[Slave Bodyguards]|b063e189d64bb4d956471c64d41ed911a920a2f8
[Slave class removed!]|ef6bea77dd14d7258b4b4566ec41193f9840e493
[Slave Guard]|d415a0e1d39fcdb49d184f7409050f95b0ffc522
[Slave Guards]|c81d34f0c84a91e5d1d6c7b1d8a600b397f53018
[Slave Lady]|5794abfb775b7c8b3c3e453e807d9a4145293d53
[Slave Leaders]|5cd0cc060895c276e553ef315fb757eaf321f404
[Slave Level 3.]|786c5dbdce6316c6df3e0e97f07dd7a6c64ba9dc
[Slave Lord]|7320a64ef183306860d906f5bd67674b67e3d161
[Slave Lords]|fbe44fe9442ffc9d908d3acdf89c814355ff6738
[Slave Master]|4f943652dda225af1fd3f408e40419c7c7885c8b
[Slave Masters]|3ac820fc0aa6e850da6e61d2d46e0c8a97016c26
[Slave Mistress]|7bb3871f74a67a2965fa18837d4449092b522ff8
[Slave Owner]|826790205c434d94b856398acbab4e6c5aaf614e
[Slave Owners]|3e7dda07e0ef9e9a6fec7c3860c5a1202f649947
[Slave Taker]|f9efd162061e0e368ea980c7149443072cc57155
[Slave Takers]|b39dd2e3179241a7404bb6cdd25f8e899ec99c71
[Slave Trader]|95a932e701215f20e1582eb29140543aa410d58c
[Slave Traders]|24453e9ccfe58ac986f902b44154d5adc35a0f2b
[Slave]|1b68a00624efbede6d742300a4664c9f43770ff4
[Slavemaster]|86ffe7ee18e4d437f2b2c70fe6222a1e33677039
[Slaver Captain]|ea945fac45a014ed3095a97e5a1c7c1e2e9fbc61
[Slaver Class obtained!]|44f6931f25586f02572081c15cf626d5fa2330c5
[Slaver Leaders]|a7536d588ee27b49b60cb611959e303610bafb6d
[Slaver]|de3076ed18eb8e7fb8c42524884f3455bc84e0fd
[Slavers]|c17f7b807b56c69630a93f756052ab5a0774ba32
[Slaves]|93e8ff321bdfdac62cd3e37fcfff69314a00fd5a
[Slaveshaper of Minds, Slavelord of Roshal]|21a757abe928cf30e29c38c487a006cc2e05de9e
[Slavetaker]|984fd1f9b67d96e53c8671805bcf6df52b5b6f99
[Slayer of Fists]|676faea91cba8920c82a8eec4c1169040293d1a9
[Slayer]|30439d82e90979e70f4d07c62d30304975c1df31
[Sleekwater Advance]|4d5b2870a8714be37ce9ecba8603d5711c7404f6
[Sleep Mist]|2c9f9e298836739adde089042270e23a83192ab4
[Sleep Storage]|d6ee9e4d4d5126008c73264669998ae2c71607da
[Sleep]|140738e4e2049c4586ef57a62140e66736f15dcb
[Sleight of Hand]|b410cb0489635e35d0bb91c1166c2849e2de1bb8
[Slick Spell: Ice Floor]|063fb643800c5f4e70726ec677ef7a3745272437
[Slime Master]|7989fae84a3b34f6d21bcf522bb8177e3bb5ded5
[Slime Rider]|5f9f591b646f1b98b170cbaa009e0d59db6e4e55
[Slime Riders]|7a52eb2671b55ae7190ac5d62a0087fd041bc37b
[Slime Tamer]|f7e0bf828fd0f77871243209f632e19d3019c318
[Slinger]|a6b3c1703103f4f92d1b736b2493e520c7b0e9e1
[Slingers]|ee575c522b4cdc2d1a658fba87d05fc8c077d753
[Slingshot Skirmisher]|fc2e8b614912faedba67020e3877dd6df1ad0709
[Slippery Esc—]|0c5f0105e0bb777634fe952b6c20abe976d82673
[Slippery Floor]|1eef156a5a36f7c3061053c1691b04e038ee951e
[Slippery Footing]|dc4930348f2d7b7ebffdefd54fd4dcbdf6036644
[Slippery Ice]|fcc2439c5b11bd1f1668df8f085f00328e377435
[Slow Fall]|99dd4c0037860bc2455d1859d94dc7e1c3cc1659
[Slow Toss]|5b8afcdeda0a20f4d7aa2d858530268137419076
[Slow]|ac8f2e40d1dc341f3dc5704495d442edade8a7bc
[Sluggish Advance]|8b90fc1692d9223cd3ddb3355a406904da4a8b00
[Slumber]|1f0064b8d79369f5599565e064ffd97382d9b58d
[Smelter]|03f8897b587fec5764babe8b7862f606e7e5192e
[Smelters]|d6f954d6429644f184514096024db741c4f6cf7b
[Smith-King]|a7d06c3daf86be9ed397cd81e0d7480dcb2b2f67
[Smith]|10d7f64c0fcd9d495ed0c3f85523319da6323c01
[Smithing Chieftain]|608bca28ac9f9962e3910e9e90b57a1dc0315d87
[Smiths]|1a2f564be44c2148ebeafe828bde899cfd4b2e67
[Smoker’s Lungs]|b737dd9508d8a3e3cfe1c252c193bb421e53707c
[Smoker]|bc044d79e6845861b5731868c5f06e04b110c8df
[Smokescreen]|659ea34233236703e2682ef973adb6a7159f0df4
[Smuggler]|8dc275637b921d48e0ea64382c676b1b8b73bc83
[Smugglers]|5ea5af5d86f97a0913b0ad70c7c68a74c912f871
[Snap Freeze]|964e752ea9efe9a9afc5553a1645f994966f5e73
[Snap Throw]|db94c45d35ec031f775caaaf6327e14a9418ff53
[Snare Net]|2570f306f2cf04d9bc4181a4669600f05ed34a4b
[Sneak Attack]|0009b573e1c7e8b797a0710da47fb92692dbe5f7
[Sneak Thief]|67b1b96284bd1ec8fc932862b178461d27d1a0de
[Sneak Thieves]|ef9e94a3c9ff63d4933104082bc686d08c8bee95
[Sneak Thug]|ccf25dfa2e91c6db8ec6c7246ca1a61fbc88fe7f
[Sniffer]|7ad561d7da4771786354aa31220eaf3bfd0e53a4
[Snipe Charge]|e272299f80deed438b2ef00ec2a9a69246e53007
[Sniper]|3cb37fb2fbe87cc0954b600c4472767390e61f34
[Snipers]|b6792e3cd01b47ffde330c66f14444b2e1e99280
[Snow Flume]|573eaa9744747086b4b30679fd5f0213ebfd46cc
[Snow Plume]|288d196e142d3caa1450f90901129653b04b99c8
[Snowball]|0a1602889412d25081c2d6ba645933874474c21c
[Snowballs]|5ebbff90a6dee05dad372f0b074d7016f6dd9edc
[Snowstorm]|f72bd488cfeb0caf674e4841fa2cbef8f28f6ba0
[Snowy Blast]|28eee83a42b0141be2c2e736c27a455c2d932bd5
[Soaring Spearsman]|124a0383f9257a24ca9a63a254d43b243a3c4682
[Sober Up]|26029c246012072ecdbd0c6e1ace4c9cb5ba1aa1
[Sobering]|bb9da1b0f8cbb96728fbd68e07827656ec6db2aa
[Soccer Player]|7c67189b2b5c8da76b1c7bb93bda9c311f34bd60
[Social Drunkard]|a7e9fa71ca8197fdcebaf36ab581925059695ded
[Social Network]|7f1e17e75b3b8cb59816526d61869d2735888513
[Socialite]|b3025b02fdcec78fc2dba81722f8515bceded62d
[Socialites]|2d18be5eb9927a398a5a8f893bc14809322119f5
[Soften Earth]|e43866af59770ceb7868f249b1d0eefd1d95a8ed
[Solar Mage]|eb83dd41015840e3d38788e72723d8e7325f1540
[Solar Ray: Wide Diffusion]|0bdc2a6c65054d9a89839bef72f8951a2a5d0ebe
[Solder]|b5b23b42860ee5a40aa353edb254020d6cb0e48c
[Soldier]|6fe18c62c178a8d3674303129d334ed59e3420cd
[Soldiers]|478094546a6dc1405231853336c28a53ecb42eb4
[Sole Survivor]|d5dc558be0a5bbcbff5429b50229780663575091
[Song – Harmony of Mana obtained!]|51fecbde1d0a81df3c58bbd59936a365fc9fddb5
[Song – Lightcaller Harmony obtained!]|e42bcbe84d99d04744821024087d526fa037fca8
[Song – Peaceful Melody obtained!]|b770b6487c4af3b26e051d9c6113732f6a5a5d3e
[Song – The Brave Fall First obtained!]|74c7e5dc513f3a3789586a51a1c3f6f3e874a94b
[Song of Rejuvenation]|784837135b97e02529dba0082b7973c635ae2386
[Songwriter]|3a5975e059fabbdf8c6baaea30793c766f20f7cb
[Sonic Arrow]|4e22b04b5d84058bd06d4a5420438399c71ea832
[Soothe Clientele]|b793af7b3d5c47765b42441d10908492be1ce9f6
[Soothe Ego]|5945e877f59632163b804df1af0b74a8a214be10
[Soothe]|6ddd0c5d5f72f4333ee5cb0ca1ef51d961350d48
[Soothing Presence]|55bbe8d1f667d9e7e89d4792fc7da12c2bd519b3
[Soothsayer]|acd565470def67b4cd42ff389ae230a87bdd2496
[Soothsayers]|6729b1cf4de5618c055b9735340e8b748bc7dd91
[Soporifics Dust]|43cdc23ae8e5bd19a346396c051642caf7ded00b
[Sorcerer]|061166fb030cd6cd7c0d3ea4bfdef223898cedd0
[Sorcerers]|3a9b97771e519306c2aeff0ad871c62d5b3d734b
[Sorceress Major]|58d77a70a72b42723a652172930f161d1f9d591f
[Sorceress]|1c3651ef5d1c1b4d6f2873c870645f702c1c1457
[Sorcerous Captain]|da597ca66f624026c092f9edc8ded6848b175a4f
[Sorcerous Curse-Needle of the Witch of Webs]|35802235b60a5bf6344f03d55d469de1fadab48b
[Sorcerous Strategist]|0b63781a292899cdf1a40ba49ffbd1afc1f94266
[Sorcery Ariseth]|1e80f6743819a24c915d4f77919745cd9f9bcf3a
[Soul’s Armament]|e88b589a85a20610ae1bc35ce4878907e33ee2dd
[Soulbard]|504053208bdc26785f64e1f7dcb017199e278cb5
[Sound Sundering Cut]|600e427b19d9b7b558c416f7ea38553e00f4b552
[Soundstep Martial Artist]|014a8d2cdb3cfca3d1f3af6375a76759f70d9ea1
[Soup Chef]|056e9e8b900a4c207943ce8da57ad8a733508ad2
[Source Information]|2502107274b5bf3523db6691d8254fd7fa622aca
[Sous Chef]|7872de29986733d03e168afb5c4419f99d979463
[Sous-chef]|73ac99ee0076f76a522a563ee1fd86abe0c8e651
[Spark Slash]|d8bcd3be2e3ded35fd5e57f89ef08b515c524e76
[Spark]|9a6ca0410c2fda1af06be2ef499098eb002d83ab
[Sparkfist Warriors]|0df9111fd5283cc85608db621954b2e16e78413a
[Sparkfist]|ac0c1e7d275cd5de1ea25bbb11e96def2368d13c
[Sparkfists]|6d3c0507e1cc5d34b4c6697edc88fddac41dc429
[Sparks]|3e778bf3b8e44492af9f5a9a4e789769e12f67f4
[Speak]|a9b4b1ce9cde53339bf681fee609e8e09d644ecf
[Speaker]|843e47d9783d3f2d78836ffcc24bdb9a09155b7c
[Spear Art—]|8ee3aa3807e3d464fed1ed4d5a7c9603ccd9f105
[Spear Art: Fangs of the Dire Wolf]|4583c8cc377024373bdac28a420988b790356e28
[Spear Art: Fangs of The Dire Wolf]|9c94ad5275711223491320e386171bfa48a1c464
[Spear Art: Sands Fly Apart]|f1faefc6f786de10d9a6899638e086b449c844b5
[Spear Art: Scythe of the Field]|715f25fd48ea8516f1a2a48b092c35aa363e47f6
[Spear Art: Skyjump]|765bb2aff3efdfe053a5659c6d10b7a427578379
[Spear Art: The Falling Sparks]|63a03c5f175888b903bf85d2de2b03e8597148bf
[Spear Art: Tree Limb’s Reach]|51429d5772ac9945564f8ac3074307b8b8464297
[Spear Art]|818b2a3fdfbbc80ce27877a188c00facc76daefe
[Spear Arts]|00b8cba3b4a0f6af998e40b623b072afe554ac4b
[Spear Captain]|276044b7a5f154ad58c65ef7010287f9806d335d
[Spear Dance: Crashing Rapids]|e515149d5cdec417c6e64572662f7ee864583f0b
[Spear Dance: The Fish Leap]|4b0a1a47284ef94b8e889bf908399ddc91a2040f
[Spear Dance]|5057a468b0a78422f119eaf00ebba45bf5e0bd16
[Spear Dancer]|60c42a2a204e9f471886bd928a6de1b7657df1a5
[Spear Drake]|05449dc58648d9926b54a121124a46f84338b8f7
[Spear Drakes]|e6d9cd1045f43f8069f7e896c9e09a7b5d792ce6
[Spear Flurry]|f07efe58438bb2721b789b8beb3ecbde61314d93
[Spear Hunter]|e7570640e71757e7d976d0a8ef708080b44653a5
[Spear Hunters]|ca73b00635af26bc1cbae6c26ac21c73a476ddac
[Spear of a Thousand Graves]|ef50308b6b2be0f67abae9cdd8d5561274c741e2
[Spear of Glory]|041ae4a1e73e66bca0fafde6f7803aafbc2df292
[Spear of Light]|70fb8a2772e25cb599cc9db5e52d2b6c7a9ac82e
[Spear of the Drakes]|bbb3fe2e50d75332b5f36db5283dd1b0fe7d3bfb
[Spear of the Lightning King]|619835bc725e83ee3350b53c6e657dfd11b20288
[Spear Soldier]|c2b637959c6a5dd54dbb4f15c9990c8582e5292b
[Spear Trainee]|ea5bf5095e31aba4bd85d37a37344e006557f0c5
[Spear Warrior]|00cbd6ddff62d903fa13010aa1ca864087967768
[Spear…Warrior]|926ed4584ad1067150c33e3437f53edbd38ebd7e
[Speardancers]|7fb0a11bcf3003aec10c0cf2ac3bb13875da1641
[Spearfighters]|54b49b533f5832fba25e2506456a6bc7f5294230
[Spearhunter]|a57951359fd96dbdc7b40e7178be5ed33eb4431f
[Spearman]|a4087f4334e5c85358fb1ce20d8543530b8ec6c7
[Spearmaster General]|a874c77239e3bbbb7719477551cd5ea31f5c1d6e
[Spearmaster Level 36!]|aa9b6296db748dda871bcc09a35a01b474f6e69d
[Spearmaster of the Wolf]|297483acf4635ba76ea89d84db5eaab0b6a63fa8
[Spearmaster]|615066536aa684b8bae758444de7da7e9edd0492
[Spearmasters]|f3b6a0fe0afae74b65e7f352cd58576d415f4f5b
[Spearmen]|27c6755121b5be7cdae7802964b7250219a4e2eb
[Spearmistress]|bb999d247092a5d32ce187cfc2bb889ddae42b9d
[Spears of Light]|c8e4c52e550b8b7fce875a9436f11c187fbe77a1
[Spearsman]|35f01fcd31352302187b0061d4257306e2f9056c
[Spearwall Formation]|9584088444931adf8aaa0d4f1808a7229bdb3596
[Spectator’s Concealment]|da22d5b77b4438a4e1365082c40a7f9190166884
[Spectral Scoutlord]|03a1e1f06c00f32200373cac514ae8f4684f4f50
[Speech]|8f85c0148832828e0c0de9d9c14245a831b1a769
[Speed Formation: Archers 3]|36c967116af4b10f513342660aaf583a4717263c
[Speed Formation]|8fd0fbf2e06fad86b137d07d11987b11aedc7e6a
[Speed Melody]|680f9e9dbb5e057df3fa28f94a11ca81d0d0bdc4
[Speed Painter]|3fbdf02d5154669fb56d248c7ad6ae5a8a7b8d1e
[Speed Painting]|ddcfc9534483be99e651e3cc5103cd7dd776553a
[Speed Raid]|8d0cdffbe9cb8e835c1c09d51cecfbab5a9d48d6
[Speed Reading]|643783319100c03ae20821cc2fd9b82a23ed3919
[Speed Slash]|f30bcea9eb4f0908d30efdc31200835305df8e13
[Speed Spell – Valmira’s Comet]|570f3308fdabf4575d019db3c32b4808fd3cdabe
[Speed Spell]|158d23c12462d141222026d0311751a5ecc9fb0b
[Speed Stitching]|198bec6638a7e83f62b916cf63fe2802c771b83c
[Speed]|7df0eb0c1e31a462b934605cb0976a1754f78a79
[Speedpainting]|fbdb0c2480e33c06c8467ba40e159f9d81c8e61f
[Speedwind Charge]|0fbfac1abe0513e8d70dd6c0497da658cea320c9
[Spell – Animate Vermin obtained!]|59dc3743a98fee3001ec0cc95cfe7b2c78643056
[Spell – Battlefield of the Frozen World obtained!]|d531eb629f271b17280264c172a917bb24dcfbcc
[Spell – Bloodseeds (Birevine, Toricel Shieldplant, Sendipe Bush) obtained!]|341624f39b9d844ec233c5376f1129160e248b0f
[Spell – Burning Blades obtained!]|53ed0640bf186c38f8e49f9fd4871b0faeb7cb21
[Spell – Copycat obtained!]|6239e21c9de7f6ff95625ac3a9d1af9c746b771e
[Spell – Death King’s Mirage of the Living obtained!]|7c240d6b65147dff2569574f86e806d0e2a1944d
[Spell – Empower Spell obtained!]|25f9dbb70871bd6bda3c52aa367cbe2a3050f148
[Spell – Fast Fireball obtained!]|f6e1b440fb552a431d05547e0b3da83e79b8334d
[Spell – Karas Duststorm obtained!]|ed6676f82ff0ca706644afa61e7feb3206aa3534
[Spell – Light Arrow obtained!]|dd2d26dd5ad92eee83cd54e77aae970939118e85
[Spell – Might of the Glomroath Beast obtained!]|17cd5b56d432208d017072334e5f5f3655471180
[Spell – Ogre’s Strength obtained!]|e67f4b714642075fac3b533c972ecdd012f0b7c6
[Spell – Razorgrass Patch obtained!]|30fccced7f58710f852270f15864c2ed7883fe6e
[Spell – Ritual of the Lord of Bones obtained!]|91b1a6db7c983d6fe3a1eee1b4d90659f50fff50
[Spell – Ritual of the Verdant Bloom obtained!]|a9e8ec6b06649b1715477bf52c1872b01551499c
[Spell – Shade Barrier obtained!]|2a75d4eb592e528afed2f5635c4aee8bbf07c7b7
[Spell – Summon Lesser Frost Elemental obtained!]|5c013812da56680ed4a077392ed8add27dd9a5f6
[Spell – Undead Shattertouch obtained!]|6434a965cc8450217dc606b263b9d8f22549ae12
[Spell – Valeterisa’s Comet obtained!]|ef1ca23b0dc3144881a6d727832e394c174e59aa
[Spell — Arrows of Filled Glass obtained!]|51c326ba66913b82bc616907d13bdf9bb9df90e0
[Spell — Conjure Midnight Familiar obtained!]|67d8f46c15801be01d8cded6bdd79354ee1f5eb5
[Spell — Playful Radiant Fishies obtained!]|d198bc72aa21bef0394612e5e13ee63671a4a218
